Facultad,Docente,Código Plan,Carrera,Id Asignatura,Asignatura,Sección,¿Que opina del profesor?,Sentimiento,% Sentimiento,Emocion,% Emocion,Discurso_Odio,Prob_Odio,Prob_Dirigido,Prob_Agresivo
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,el profesor priorizó que pusiéramos en práctica el contenido bajo nuestros propios términos.,Neutral,0.7622,Otro,0.9969,No detectado,0.0132,0.0060,0.0069
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"el profesor se comporta de forma agradable por lo que creo que sea dificil que le caiga mal a alguien, además logra hacer que sus clases sean interesantes y motivan el aprendizaje.",Positivo,0.9273,Otro,0.9133,No detectado,0.0147,0.0049,0.0071
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,el profesor se preocupaba mucho si entendíamos bien la materia y si no se daba el tiempo de volver a explicar a las personas que no llegaban a entender muy bien.,Negativo,0.6440,Otro,0.9898,No detectado,0.0264,0.0071,0.0130
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,el profesor tiene una buena metodología de enseñanza por lo que no se me dificulto aprender.,Positivo,0.9285,Otro,0.9936,No detectado,0.0139,0.0083,0.0077
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,"en esta materia aprende­ mucho, el profesor y su ayudante son muy preocupados y comprensibles, los amo.",Positivo,0.9773,Alegría,0.9912,No detectado,0.0178,0.0051,0.0132
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,enseña de forma dinamica y entretenida.,Positivo,0.9127,Otro,0.8752,No detectado,0.0385,0.0182,0.0218
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,es muy amable y se muestra el interés de que en verdad ayamos aprendido.,Positivo,0.9539,Alegría,0.8589,No detectado,0.0113,0.0116,0.0075
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"es muy buen profesor, explicando cualquier tema a enseña.",Positivo,0.9666,Otro,0.7930,No detectado,0.0103,0.0105,0.0071
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,es un profesor el cual realmente se preocupa por el rendimiento del estudiante.,Positivo,0.8669,Otro,0.9607,No detectado,0.0137,0.0082,0.0064
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,este curso me ayudó bastante en lo que era el comprender las matemáticas básicas en la arquitectura.,Positivo,0.9021,Otro,0.5554,No detectado,0.0128,0.0062,0.0068
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,"este semestre tuve la suerte de contar con un profesor excepcional. su profesorsionalismo y dedicación fueron evidentes en cada clase. aunque implementó actividades distintas a lo convencional, como crear un reel de instagram y un blog en blogger, estas innovaciones enriquecieron nuestro aprendizaje. además, a pesar de sus múltiples compromisos, siempre estuvo presente y disponible para nosotros, asegurándose de que entendiéramos los temas y nos sintiéramos apoyados.",Positivo,0.9334,Alegría,0.9849,No detectado,0.0144,0.0052,0.0080
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11178,EFG: INNOVACION SUSTENTABLE,10,"excelente asignatura, recursos y metodología de enseñanza, el profesor excelente persona, muy amable y flexible con el alumno para potenciar el rendimiento personal.",Positivo,0.9709,Alegría,0.9824,No detectado,0.0105,0.0079,0.0079
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,excelente experiencia con docente y ayudante.,Positivo,0.9685,Alegría,0.9634,No detectado,0.0128,0.0101,0.0106
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,excelente profesor.,Positivo,0.9060,Alegría,0.9409,No detectado,0.0124,0.0121,0.0102
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,"excelente profesor, el y con su ayudante han sido un 7, explican bien la materia, cualquier duda la resuelven, muy atentos con cada estudiante, solamente siento que las ultimas actividades estuvieron fuera de lo que trataba la asignatura, pero fuera de eso son grandes docentes.",Positivo,0.9743,Alegría,0.9590,No detectado,0.0181,0.0050,0.0106
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"excelente profesor, totalmente responsable con fechas y su horario.",Positivo,0.9478,Otro,0.9353,No detectado,0.0145,0.0093,0.0087
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,gran profesor.,Positivo,0.8978,Alegría,0.5446,No detectado,0.0136,0.0122,0.0107
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"hay un buen trato de parte del profesor como del ayudante para explicar cada clase, las clases con los controles iniciales fomentan el repaso de los aprendizajes de clases pasadas, me parece un buen método de enseñanza, hace falta coordinación a la entrega de los resultados de las evaluaciones.",Positivo,0.9013,Otro,0.9740,No detectado,0.0185,0.0049,0.0093
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,la ayudante del profesor no explica.,Negativo,0.8801,Otro,0.9958,No detectado,0.4091,0.1334,0.1274
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,las clases del profesor y en la manera que enseña pareciera ser únicas y muy interesantes por el lado de la asignatura.,Positivo,0.9481,Otro,0.9962,No detectado,0.0230,0.0052,0.0112
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,las clases eran mayormente desarrollada por la profesora asistente.,Neutral,0.8403,Otro,0.9957,No detectado,0.0788,0.0161,0.0218
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,las evaluaciones son creativas.,Positivo,0.9000,Otro,0.9824,No detectado,0.1015,0.0057,0.0227
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,me agradaron sus clases.,Positivo,0.9663,Alegría,0.7906,No detectado,0.0377,0.0102,0.0178
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,me encanto.,Positivo,0.9387,Alegría,0.9530,No detectado,0.0367,0.0260,0.0218
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,me gusta como enseña el profesor y sus trabajos son bastante entretenidos.,Positivo,0.9784,Alegría,0.9609,No detectado,0.0159,0.0049,0.0106
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,me gusta como es la manera de enseñar del profesor.,Positivo,0.9683,Alegría,0.8569,No detectado,0.0161,0.0158,0.0099
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,me gusta la metodología de este profesor.,Positivo,0.9713,Otro,0.4939,No detectado,0.0155,0.0120,0.0090
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"me gusta la metodología del profesor , comprendí­ lo que nos querí­a enseñar.",Positivo,0.9529,Alegría,0.8443,No detectado,0.0133,0.0143,0.0078
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"me gusta su clase, es buen profesor.",Positivo,0.9769,Alegría,0.9460,No detectado,0.0130,0.0144,0.0095
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,me gustó mucho como profesor.,Positivo,0.9762,Alegría,0.9646,No detectado,0.0114,0.0146,0.0084
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"me gustaba mucho que todas las clases teníamos que hacer controles sobre lo explicado la clase anterior, eso facilito mi aprendizaje.",Positivo,0.7636,Alegría,0.6794,No detectado,0.0192,0.0071,0.0085
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,me gusto el metodo de enseñanza del profesor y hacer los controles ya que iban recordando la materia que ibamos pasando y a la vez avanzando con cosas nuevas.,Positivo,0.9628,Otro,0.6131,No detectado,0.0274,0.0062,0.0116
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,mucha paciencia.,Positivo,0.5210,Otro,0.7591,No detectado,0.0322,0.0110,0.0167
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,muy bien profesor lo quiero.,Positivo,0.9696,Alegría,0.9745,No detectado,0.0116,0.0124,0.0100
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,muy bien profesor enseña bien y se devuelve a explicar.,Positivo,0.9627,Alegría,0.7109,No detectado,0.0240,0.0143,0.0155
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,muy buen docente logre un verdadero aprendizaje en las unidades sin embargo el ayudante de este semestre pablo ramirez no me gusto tanto ya que no encontré que tuviera buena disposición al ayudar a los estudiantes que cursan el ramo.,Negativo,0.7874,Otro,0.9046,No detectado,0.0135,0.0064,0.0081
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,muy buen profesor para la materia.,Positivo,0.9230,Otro,0.9843,No detectado,0.0195,0.0099,0.0089
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,"muy buen profesor, interesante.",Positivo,0.9688,Otro,0.5526,No detectado,0.0117,0.0090,0.0096
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"muy buen profesor, se nota que le gusta su trabajo.",Positivo,0.9784,Alegría,0.8351,No detectado,0.0108,0.0095,0.0074
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11178,EFG: INNOVACION SUSTENTABLE,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,muy buen profesor su manera de enseñar es muy buena y muy practica.,Positivo,0.9757,Alegría,0.8514,No detectado,0.0313,0.0310,0.0222
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"muy buen profesor tiene mucho interés por enseñar y su dedicación siempre fue notoria, cada vez que necesite ayuda el fue el primero en enseñarme.",Positivo,0.9638,Alegría,0.9596,No detectado,0.0091,0.0111,0.0073
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11178,EFG: INNOVACION SUSTENTABLE,10,"muy buen profesor, bastante amable, aunque reprobé el ramo por algunos problemas.",Positivo,0.9447,Alegría,0.6105,No detectado,0.0162,0.0092,0.0099
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"muy buen profesor, hace la clase amena y se esmera en que todos entiendan.",Positivo,0.9670,Alegría,0.6596,No detectado,0.0124,0.0102,0.0087
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"muy buen profesor, sabe enseñar con mucha paciencia.",Positivo,0.9757,Alegría,0.9282,No detectado,0.0120,0.0102,0.0080
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"muy buen profesor, se preocupa de que sus alumnos entiendan y aprendan sus materias.",Positivo,0.9669,Alegría,0.8489,No detectado,0.0131,0.0062,0.0075
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"muy buen profesor, si lo necesitas te vuelve a explicar hasta que logres entender, nada mas que decir.",Positivo,0.9351,Alegría,0.5056,No detectado,0.0097,0.0084,0.0068
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"muy buen profesor, tiene mucha paciencia al explicar lo que uno no entendió, y las explica las veces que sea necesaria.",Positivo,0.9551,Otro,0.8601,No detectado,0.0230,0.0086,0.0112
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,"muy buen profesor. sus métodos de evaluación son fuera de lo cotidiano, lo que los hace más llevaderos y con resultados de mayor aprendizaje.",Positivo,0.9391,Otro,0.9007,No detectado,0.0159,0.0044,0.0095
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,muy weno.,Positivo,0.8538,Otro,0.6389,No detectado,0.0329,0.0137,0.0230
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,nada.,Neutral,0.4837,Otro,0.8243,No detectado,0.0509,0.0136,0.0305
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,nada que decir.,Neutral,0.5090,Otro,0.8319,No detectado,0.0262,0.0117,0.0171
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,no hay nada que agregar.,Neutral,0.5624,Otro,0.9043,No detectado,0.0231,0.0123,0.0124
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,no tengo comentarios.,Negativo,0.5232,Otro,0.7242,No detectado,0.0321,0.0071,0.0184
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,nos mantenia al tanto con el portafolio.,Neutral,0.7925,Otro,0.9933,No detectado,0.0256,0.0078,0.0099
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,profesor humilde con grandes capacidades para desarrollar trabajos en conjunto.,Positivo,0.9010,Otro,0.9682,No detectado,0.0163,0.0067,0.0079
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"profesor miguel es muy dedicado a entregar los conocimientos en este ramo de geometrí­a, se da el tiempo de explicar las veces necesarias los contenidos para que aprendamos bien.",Positivo,0.9402,Otro,0.9835,No detectado,0.0141,0.0056,0.0067
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"profesor miguel un gran profesor, agradecida de que en mi primer semestre coincidir con él, aprende­ bastante y me gusta su manera de enseñar, lo único que creo que podría considerar es tema portafolio, por supuesto coincido en que los portafolios son importantes, sin embargo creo que hay mucho valor también en el trabajo mismo que en el portafolio, puede haber casos en que el trabajo sea enviado sin embargo se evalúa el portafolio a pesar de la entrega haya sido recibida, pero más allá de eso es un gran profesor y gran persona.",Positivo,0.9501,Alegría,0.9322,No detectado,0.0117,0.0057,0.0076
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,profesor muy amable muestra interés hacia el ramo.,Positivo,0.9480,Otro,0.9531,No detectado,0.0125,0.0067,0.0069
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,se agradece la claridad con la cual entrega los contenidos en conjunto con clases super organizadas.,Positivo,0.9365,Otro,0.9952,No detectado,0.0256,0.0066,0.0097
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,se agradece la paciencia para explicar cuantas veces sea necesario.,Positivo,0.5094,Otro,0.9872,No detectado,0.0207,0.0058,0.0088
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11178,EFG: INNOVACION SUSTENTABLE,10,se demoró demasiado en subir las notas.,Negativo,0.9534,Otro,0.8116,No detectado,0.0410,0.0248,0.0189
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,su forma de enseñar y de evaluar las considero buenas.,Positivo,0.8736,Otro,0.9862,No detectado,0.0334,0.0096,0.0223
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"su método de enseñanza generalmente es buena, sus clases son agradables auditivamente, siento que falta un poco más de interacción con los alumnos.",Positivo,0.9163,Otro,0.9399,No detectado,0.0205,0.0056,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,su manera de explicar me es un poco más facil de entender.,Positivo,0.7179,Otro,0.9702,No detectado,0.0275,0.0162,0.0130
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"su metodología de enseñanza también es muy efectiva, sus explicaciones se entienden fácil y sus trabajos siempre están vinculados con lo ya aprendido en clases.",Positivo,0.9124,Otro,0.9918,No detectado,0.0159,0.0056,0.0086
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,"super profesor y dedicado a lo que hace, respeta y es empático con sus alumnos.",Positivo,0.9695,Alegría,0.7706,No detectado,0.0120,0.0100,0.0083
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,sus clases en lo personal me parecen muy divertidas aunque el control de entrada me solí­a estresar un poco.,Positivo,0.7829,Otro,0.9769,No detectado,0.0202,0.0057,0.0124
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,sus clases son muy dinámicas por lo que es más fácil entender.,Positivo,0.6873,Otro,0.9969,No detectado,0.0551,0.0049,0.0188
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,tanto como el profesor y su ayudante fueron compresibles y me ayudaron con mis dudas.,Positivo,0.9151,Otro,0.9789,No detectado,0.0254,0.0066,0.0158
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,PJ01,ARQUITECTURA DEL PAISAJE (PLAN 2007),4910,HISTORIA Y TEORIA I,10,tiene una forma de enseñar muy didáctica.,Positivo,0.9488,Otro,0.9915,No detectado,0.0404,0.0310,0.0178
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"tiene una metodología muy dinámica, ayuda a entender mejor la materia.",Positivo,0.9641,Otro,0.9843,No detectado,0.0183,0.0086,0.0086
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,20,"un 7, porque demuestra amor por su profesorsión.",Positivo,0.9409,Alegría,0.9919,No detectado,0.0213,0.0157,0.0126
FACULTAD DE INGENIERIA Y ARQUITECTURA,MLGC,AR03,ARQUITECTURA PLAN 2015,11012,GEOMETRIA APLICADA A LA ARQUITECTURA,10,"un profesor bastante tranquilo, siempre esta para escuchar a sus estudiantes y transmite seguridad. sus clases son bastantes buenas y el se toma el tiempo de que todos entiendan y no se queden atras.",Positivo,0.9641,Alegría,0.5288,No detectado,0.0234,0.0057,0.0115
FACULTAD DE INGENIERIA Y ARQUITECTURA,JATF,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,19537,PROYECTO DE TITULO I,41,7.,Neutral,0.5087,Alegría,0.5364,No detectado,0.0590,0.0428,0.0396
FACULTAD DE INGENIERIA Y ARQUITECTURA,JATF,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,19537,PROYECTO DE TITULO I,40,7.,Neutral,0.5087,Alegría,0.5364,No detectado,0.0590,0.0428,0.0396
FACULTAD DE INGENIERIA Y ARQUITECTURA,JATF,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,19500,INTRODUCCION A LA INGENIERIA EN OBRAS CIVILES,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
